month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
5/1/2017,Missouri,685,0,18290,11468,1067,857,0,9,4,0,1338,917,4,174,41,2,0,0,72,27,8,1,0,1,34965
5/1/2017,Montana,1460,0,2660,3762,170,199,8,2,2,0,406,663,0,43,16,1,0,0,6,11,1,2,4,2,9418
5/1/2017,Nebraska,3517,37,109,1256,23,5,0,0,2,0,2,58,0,9,4,0,0,0,0,3,0,0,0,0,5025
5/1/2017,Nevada,2017,0,4630,2288,242,234,0,0,1,0,252,139,0,0,0,0,0,0,0,0,0,0,0,0,9803
5/1/2017,New Hampshire,1503,0,4614,2472,158,5,24,0,0,0,0,19,2,63,1,3,0,0,0,4,0,0,0,0,8868
5/1/2017,New Jersey,0,0,5569,2931,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8694
5/1/2017,New Mexico,1183,0,5204,3381,394,263,0,4,3,0,364,429,0,48,0,0,0,0,7,10,0,0,1,0,11291
5/1/2017,New York,3224,1622,11633,12857,957,183,0,0,3,1,22,13,0,14,36,0,2,1,443,247,22,7,7,0,31294
5/1/2017,North Carolina,24726,0,1363,9129,673,206,0,6,13,0,1629,1618,5,0,0,0,3,0,6,34,1,0,0,1,39413
5/1/2017,North Dakota,1017,0,1413,1866,95,57,2,0,1,0,73,116,0,0,0,0,0,0,5,9,0,0,0,0,4654
5/1/2017,Ohio,13712,66,25230,12924,1375,1059,0,4,3,0,1185,576,6,26,4,0,0,0,36,23,0,0,0,0,56229
5/1/2017,Oklahoma,0,0,10599,7270,897,728,0,11,9,1,1683,1412,15,0,0,0,0,0,34,29,2,2,0,1,22693
5/1/2017,Oregon,3978,8,13261,9115,0,3,1,0,0,0,0,0,0,72,28,0,0,0,0,0,0,0,0,0,26466
5/1/2017,Pennsylvania,24962,0,42646,11123,157,0,242,0,0,0,0,0,0,504,91,0,0,0,0,0,0,0,0,0,79725
5/1/2017,Puerto Rico,0,0,1279,217,67,31,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1600
5/1/2017,Rhode Island,0,0,1048,541,82,182,0,0,0,0,3,1,0,2,1,1,0,0,11,8,0,2,1,0,1883
5/1/2017,South Carolina,14550,525,9258,4234,494,617,0,25,10,2,937,504,4,68,5,0,0,0,7,4,1,1,0,2,31248
5/1/2017,South Dakota,1331,0,2369,2578,253,145,0,2,2,0,123,179,0,0,0,0,0,0,7,12,2,1,0,0,7004
5/1/2017,Tennessee,23584,0,22198,10745,1187,0,0,0,0,0,0,0,0,39,7,3,0,0,0,0,0,0,0,0,57763
5/1/2017,Texas,24168,0,42366,27991,2991,2226,0,32,16,3,5932,3793,35,65,5,0,0,0,55,39,8,3,2,2,109732
5/1/2017,Utah,16351,56,3204,3144,214,0,0,1,3,0,217,292,1,211,87,63,0,0,0,0,0,0,0,0,23844
5/1/2017,Vermont,0,0,1306,1132,83,49,2,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,2577
5/1/2017,Virgin Islands,55,0,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,79
5/1/2017,Virginia,1148,0,21697,12181,969,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,36007
5/1/2017,Washington,14176,42,15915,9682,1617,584,2,8,5,2,1083,867,5,443,114,8,0,0,722,500,24,10,7,0,45816
5/1/2017,West Virginia,2141,0,5818,4329,262,321,7,10,12,0,1054,1080,0,4,1,4,0,0,22,16,0,0,1,3,15085
5/1/2017,Wisconsin,13117,0,14070,9467,709,58,0,0,0,1,158,235,2,38,23,5,0,0,0,5,0,0,0,0,37888
5/1/2017,Wyoming,435,19,1589,1578,101,91,5,2,0,0,132,163,1,0,0,0,0,0,4,7,1,0,0,0,4128
4/1/2017,Alabama,17958,340,7131,4724,229,261,0,2,9,0,1049,920,2,0,0,0,0,0,12,11,1,1,2,0,32652
4/1/2017,Alaska,289,0,2997,2840,221,233,0,2,4,0,191,155,0,26,13,0,0,0,4,6,2,0,0,0,6983
4/1/2017,Arizona,7385,127,13302,7485,1109,658,0,9,1,1,1240,593,3,82,11,0,0,0,25,14,1,3,2,1,32052
4/1/2017,Arkansas,3158,777,5670,4226,191,287,44,11,5,0,860,1188,3,0,0,0,0,0,14,15,1,1,1,0,16452
4/1/2017,California,58147,0,45182,24898,3104,0,0,0,0,0,509,345,5,0,0,0,0,0,0,0,0,0,0,0,132190
4/1/2017,Colorado,5576,0,19453,12407,1268,1068,0,0,0,0,0,0,0,177,37,3,0,0,0,0,0,0,0,0,39989
4/1/2017,Connecticut,7557,0,6557,2063,178,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16406
4/1/2017,Delaware,689,0,2017,1249,90,89,0,1,1,0,40,17,3,0,0,0,0,0,65,31,3,0,1,0,4296
4/1/2017,District of Columbia,35,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
4/1/2017,Florida,22072,0,52889,19489,3290,1840,0,6,6,0,2664,1053,12,269,38,1,0,0,8,4,0,0,0,0,103641
4/1/2017,Georgia,14464,0,13202,6567,463,421,0,22,6,0,1548,1103,6,1,0,0,0,0,21,4,1,0,0,0,37829
4/1/2017,Guam,0,0,93,39,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
4/1/2017,Hawaii,885,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,888
4/1/2017,Idaho,6062,2,3874,4039,196,160,1,3,6,0,327,477,2,25,10,2,0,0,10,29,1,4,3,1,15234
4/1/2017,Illinois,15405,83427,25414,10416,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135507
4/1/2017,Indiana,27978,0,21454,11390,1158,677,80,1,8,0,47,400,3,12,0,0,0,0,59,24,4,1,2,0,63298
4/1/2017,Iowa,9542,724,252,2348,56,3,0,0,0,0,2,32,0,35,8,1,0,0,1,13,0,0,0,0,13017
4/1/2017,Kansas,3189,3,5901,4435,402,308,0,5,7,0,520,307,3,14,8,0,0,0,18,9,9,0,1,0,15139
4/1/2017,Kentucky,372852,0,9858,6519,257,433,0,8,10,1,1363,1321,2,13,7,0,0,0,20,21,0,0,0,0,392685
4/1/2017,Louisiana,2387,0,10551,6161,797,492,0,5,5,0,901,722,7,0,0,0,0,0,19,17,0,1,0,0,22065
4/1/2017,Maine,557,0,3816,3073,242,183,2,0,0,0,93,110,2,11,13,0,0,0,8,4,0,1,0,0,8115
4/1/2017,Mariana Islands,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4/1/2017,Maryland,3126,0,4435,5128,227,24,0,0,1,0,60,116,4,30,13,0,0,0,0,13,1,0,1,3,13182
4/1/2017,Massachusetts,7867,0,6540,2717,411,194,0,0,0,1,4,3,1,0,0,0,0,0,78,34,11,0,2,3,17866
4/1/2017,Michigan,19168,20,12478,9139,524,246,3,1,6,0,5,227,3,63,10,1,0,0,24,20,1,0,0,0,41939
4/1/2017,Minnesota,44204,0,13074,12144,885,540,0,1,3,0,169,360,5,16,6,0,0,0,38,35,1,2,1,0,71484
4/1/2017,Mississippi,1758,0,7952,4359,245,294,0,33,27,0,1215,905,3,0,0,0,0,0,9,3,0,0,0,0,16803
4/1/2017,Missouri,815,0,20328,14124,1233,998,0,11,6,0,1175,1005,8,172,5,2,0,0,70,61,5,1,0,0,40019
4/1/2017,Montana,1494,0,3014,4246,162,219,6,1,5,1,395,714,0,13,2,5,0,0,6,9,0,1,0,0,10293
4/1/2017,Nebraska,3869,8,126,1648,15,4,0,0,0,0,4,48,0,13,3,0,0,0,0,7,0,0,0,0,5745
4/1/2017,Nevada,2016,0,4890,2747,243,287,0,0,0,0,282,123,0,0,0,0,0,0,0,0,0,0,0,0,10588
4/1/2017,New Hampshire,1706,0,5658,3121,165,9,24,0,0,0,0,11,0,79,5,5,0,0,0,9,0,0,0,0,10792
4/1/2017,New Jersey,0,0,5722,3201,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9119
4/1/2017,New Mexico,1350,0,5665,4023,502,267,0,1,3,1,398,467,2,51,0,0,0,0,5,11,2,0,0,0,12748
4/1/2017,New York,2879,1523,11913,14591,1111,204,0,2,0,0,24,15,6,9,33,0,2,12,428,306,32,7,15,1,33113
4/1/2017,North Carolina,24568,0,1471,9870,678,185,0,4,6,1,1534,1628,3,0,0,0,0,0,11,29,0,1,2,1,39992
4/1/2017,North Dakota,1434,0,2209,2492,107,99,3,0,2,0,46,93,0,0,0,0,0,0,5,13,1,0,0,0,6504
4/1/2017,Ohio,14485,59,31417,16030,1580,1209,0,3,3,0,1170,719,3,24,10,2,0,0,48,31,0,4,3,0,66800
4/1/2017,Oklahoma,0,0,13317,9111,1159,862,0,9,9,1,1576,1355,5,0,0,0,0,0,37,30,3,2,1,1,27478
4/1/2017,Oregon,1830,13,15122,10896,0,2,1,0,0,0,0,0,0,46,26,0,0,0,0,0,0,0,0,0,27936
4/1/2017,Pennsylvania,24949,0,48255,11877,97,0,182,0,0,0,0,0,0,459,89,0,0,0,0,0,0,0,0,0,85908
4/1/2017,Puerto Rico,0,0,1105,204,45,26,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1387
4/1/2017,Rhode Island,0,0,1146,673,82,200,0,0,0,0,5,4,0,2,0,1,0,0,13,4,0,0,3,0,2133
4/1/2017,South Carolina,12113,987,9548,4420,515,1159,0,18,13,0,855,512,1,52,1,2,0,0,10,6,0,2,2,2,30218
4/1/2017,South Dakota,1191,0,2896,3008,308,148,0,1,2,0,102,189,0,0,0,0,0,0,4,7,0,1,0,0,7857
4/1/2017,Tennessee,22073,0,23031,11521,1164,0,0,0,0,0,0,0,0,48,6,9,0,0,0,0,0,0,0,0,57852
4/1/2017,Texas,21593,0,44994,28015,3098,2442,0,30,13,1,5788,3777,29,61,5,0,0,0,62,40,8,3,2,0,109961
4/1/2017,Utah,14872,54,3917,3302,226,0,0,0,0,0,265,305,0,145,61,30,0,0,0,0,0,0,0,0,23177
4/1/2017,Vermont,0,0,1855,1720,124,105,1,1,0,0,3,0,0,0,0,0,0,0,8,1,0,0,0,0,3818
4/1/2017,Virgin Islands,81,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111
4/1/2017,Virginia,1074,0,29480,16844,1227,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48631
4/1/2017,Washington,13564,59,17120,10659,1750,630,9,3,5,1,1109,875,10,438,162,6,0,0,845,605,30,6,8,1,47895
4/1/2017,West Virginia,2267,0,6723,5263,257,365,4,16,10,1,946,1079,0,4,0,0,0,0,31,20,1,0,1,0,16988
4/1/2017,Wisconsin,14511,0,16700,13302,873,46,0,0,2,3,131,228,12,27,11,2,0,0,0,24,0,0,0,0,45872
4/1/2017,Wyoming,382,35,1633,1711,108,85,8,2,0,1,138,160,1,0,0,0,0,0,2,2,1,0,0,0,4269
3/1/2017,Alabama,27666,0,10603,6951,313,387,0,14,14,1,1469,1327,1,0,0,0,0,0,15,7,0,0,0,1,48769
3/1/2017,Alaska,362,0,3067,2640,242,184,0,6,7,0,223,187,1,21,17,0,0,0,5,9,0,0,0,0,6971
3/1/2017,Arizona,9556,92,14897,9036,1120,738,0,11,5,1,1659,894,2,117,10,0,0,0,17,15,0,0,0,0,38170
3/1/2017,Arkansas,4775,740,7907,6010,281,454,31,10,14,0,1189,1844,2,0,0,0,0,0,23,7,2,0,0,1,23290
3/1/2017,California,65892,0,48732,27839,3032,0,0,0,0,0,611,481,5,0,0,0,0,0,0,0,0,0,0,0,146592
3/1/2017,Colorado,7030,0,21249,14378,1528,1181,0,0,0,0,0,0,0,231,48,0,0,0,0,0,0,0,0,0,45645
3/1/2017,Connecticut,8575,0,7476,2551,182,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18787
3/1/2017,Delaware,835,0,2557,1677,95,110,31,3,1,0,38,33,4,0,0,0,0,0,102,39,2,0,0,0,5527
3/1/2017,District of Columbia,24,0,83,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
3/1/2017,Florida,26986,0,60787,23982,3609,2176,4,12,5,1,3321,1431,8,326,45,3,0,0,14,6,0,0,0,0,122716
3/1/2017,Georgia,23394,0,19256,9518,533,676,0,16,15,1,2061,1718,7,0,0,0,0,0,24,14,1,0,1,0,57235
3/1/2017,Guam,0,0,74,41,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136
3/1/2017,Hawaii,1086,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1090
3/1/2017,Idaho,5620,0,4500,4944,289,243,1,3,5,0,392,607,0,39,5,0,0,0,10,13,0,0,3,1,16675
3/1/2017,Illinois,911,116681,30518,14411,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163728
3/1/2017,Indiana,33324,0,28593,14363,1575,793,123,1,3,0,70,617,11,21,0,0,0,0,74,46,2,5,3,0,79624
3/1/2017,Iowa,16295,74,316,3137,62,4,1,0,1,0,3,78,1,31,10,1,0,0,0,12,0,0,0,0,20026
3/1/2017,Kansas,2492,8,7712,5522,558,360,0,10,7,1,669,453,10,30,18,2,0,0,13,17,8,1,0,0,17891
3/1/2017,Kentucky,370113,0,13769,8992,347,645,0,7,6,0,1985,2016,4,9,3,0,0,0,27,33,0,1,1,1,397959
3/1/2017,Louisiana,2963,0,13973,8092,988,762,0,4,6,0,1303,1159,3,0,0,0,0,0,27,25,2,1,0,2,29310
3/1/2017,Maine,949,0,4558,3286,305,197,2,0,1,0,133,161,2,12,11,0,0,0,7,6,0,1,1,0,9632
3/1/2017,Mariana Islands,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3/1/2017,Maryland,4056,0,5398,5737,292,21,0,1,2,0,68,124,2,36,13,0,0,0,0,14,3,0,1,1,15769
3/1/2017,Massachusetts,9541,0,7274,3421,464,185,2,1,0,0,9,8,3,0,0,0,0,0,90,50,8,3,0,0,21059
3/1/2017,Michigan,25819,20,16031,11103,617,273,0,0,4,0,12,360,2,149,15,0,0,0,26,17,3,1,0,0,54452
3/1/2017,Minnesota,48301,0,14029,12988,1131,518,0,1,0,1,240,445,5,12,7,3,0,0,38,26,3,1,0,0,77749
3/1/2017,Mississippi,2558,0,11586,6508,344,465,14,33,26,0,1481,1383,1,0,0,0,0,0,13,8,0,0,0,1,24421
3/1/2017,Missouri,1253,0,27625,17931,1537,1286,0,9,9,0,1494,1465,8,127,16,2,0,0,81,73,8,2,1,1,52928
3/1/2017,Montana,2182,0,3615,4584,299,281,12,3,3,0,480,889,1,18,4,1,0,0,15,5,2,1,1,0,12396
3/1/2017,Nebraska,5011,35,176,1984,24,7,0,0,0,0,6,75,0,14,2,0,0,0,0,3,0,0,0,0,7337
3/1/2017,Nevada,3754,0,6038,3219,298,301,0,0,0,0,375,172,0,1,0,0,0,0,0,0,0,0,0,0,14158
3/1/2017,New Hampshire,2480,0,7278,3462,227,3,1,0,1,0,0,9,1,47,3,5,0,0,0,12,0,0,0,0,13529
3/1/2017,New Jersey,0,0,6871,3864,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10993
3/1/2017,New Mexico,1467,0,6752,4571,524,374,0,4,1,1,508,691,3,41,0,0,0,0,14,9,3,0,0,0,14963
3/1/2017,New York,3138,1635,12788,15591,1245,204,0,0,0,0,21,23,6,23,26,0,2,4,528,323,32,6,12,1,35608
3/1/2017,North Carolina,34178,0,1669,13837,875,261,0,5,16,1,2151,2509,14,1,0,0,0,2,13,35,2,1,2,2,55574
3/1/2017,North Dakota,1614,0,2013,2371,124,70,1,1,1,0,78,176,0,0,0,0,0,0,4,7,0,0,1,0,6461
3/1/2017,Ohio,17130,118,37474,19925,2384,1481,0,6,4,1,1562,944,4,14,2,1,0,0,65,28,3,4,2,1,81153
3/1/2017,Oklahoma,0,0,14157,10065,1118,977,0,11,23,0,2073,1915,12,0,0,0,0,0,109,51,5,1,1,0,30518
3/1/2017,Oregon,1638,1,17177,13521,0,0,5,0,0,0,0,0,0,53,28,0,0,0,0,0,0,0,0,0,32423
3/1/2017,Pennsylvania,32238,0,61207,15836,86,0,264,0,0,0,0,0,0,586,116,1,0,0,0,0,0,0,0,0,110334
3/1/2017,Puerto Rico,0,0,1267,206,48,28,0,3,1,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,1560
3/1/2017,Rhode Island,0,0,1424,791,83,223,0,0,0,0,4,7,0,0,0,3,0,0,7,9,0,2,0,0,2553
3/1/2017,South Carolina,19015,599,13284,6749,680,691,9,28,20,0,1132,823,3,46,5,0,0,0,17,8,4,0,0,0,43113
3/1/2017,South Dakota,1773,0,3361,3686,342,238,0,2,0,0,120,234,0,0,0,0,0,0,4,10,0,0,0,0,9770
3/1/2017,Tennessee,27766,0,29369,15922,1526,0,0,0,0,0,0,0,0,53,4,15,0,0,0,0,0,0,0,0,74655
3/1/2017,Texas,33412,0,55983,34308,3702,2846,0,49,18,1,8049,5607,47,84,7,0,0,0,78,66,1,6,5,1,144270
3/1/2017,Utah,17259,23,4401,4010,284,0,0,0,1,0,296,416,0,155,54,42,0,0,0,0,0,0,0,0,26941
3/1/2017,Vermont,0,0,2007,1793,125,109,0,0,0,0,3,1,3,0,0,0,0,0,7,3,0,0,0,0,4051
3/1/2017,Virgin Islands,64,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
3/1/2017,Virginia,529,0,29873,17754,1193,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,49368
3/1/2017,Washington,16813,47,20308,12740,2224,735,1,9,7,1,1430,1231,8,511,115,15,0,0,1017,777,58,9,9,4,58069
3/1/2017,West Virginia,2951,0,8887,6616,324,523,2,11,13,1,1250,1873,1,10,0,0,0,0,39,27,1,0,0,0,22529
3/1/2017,Wisconsin,20393,0,19864,16763,1105,41,0,0,1,2,161,291,8,52,28,1,0,0,0,29,0,0,0,0,58739
3/1/2017,Wyoming,534,32,2017,2038,134,124,6,1,4,0,179,230,3,0,0,0,0,0,11,2,0,0,0,0,5315
2/1/2017,Alabama,23900,2,10739,7028,291,505,0,9,8,0,1931,1804,7,0,0,0,0,0,9,15,2,0,1,0,46251
2/1/2017,Alaska,137,0,2857,2102,191,180,0,3,1,0,207,202,1,13,9,0,0,0,7,6,1,0,0,0,5917
2/1/2017,Arizona,7938,124,15642,8881,984,821,0,3,0,0,1950,923,9,73,8,0,0,0,14,13,2,2,0,1,37388
2/1/2017,Arkansas,3220,571,7974,5938,237,590,59,12,19,0,1530,2375,5,0,0,0,0,0,9,7,2,0,0,0,22548
2/1/2017,California,56533,0,44363,24987,2898,0,0,0,0,0,618,481,5,0,0,0,0,0,0,0,0,0,0,0,129885
2/1/2017,Colorado,6447,0,20958,13477,1235,1240,3,0,0,0,0,0,0,185,30,2,0,0,0,0,0,0,0,0,43577
2/1/2017,Connecticut,6436,0,6445,2187,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,15209
2/1/2017,Delaware,692,0,2342,1663,64,102,1,0,4,0,74,26,5,0,0,0,0,0,66,22,2,2,1,0,5066
2/1/2017,District of Columbia,25,0,65,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
2/1/2017,Florida,23617,0,59201,23479,2928,2187,0,6,3,0,4401,1752,12,262,35,1,0,0,6,1,0,0,1,0,117892
2/1/2017,Georgia,18666,0,19007,9334,454,863,0,19,9,1,2722,2041,10,0,0,0,0,0,35,15,0,0,0,1,53177
2/1/2017,Guam,0,0,74,43,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132
2/1/2017,Hawaii,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1037
2/1/2017,Idaho,5342,4,4051,3904,230,227,0,3,1,0,455,657,2,27,9,0,0,0,6,17,0,0,1,0,14936
2/1/2017,Illinois,11166,87476,27418,12635,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139697
2/1/2017,Indiana,92422,0,27343,13221,1288,814,104,4,7,1,33,820,6,25,0,2,0,0,58,30,5,6,4,0,136193
2/1/2017,Iowa,12039,66,318,2403,34,12,0,0,1,1,1,92,0,25,19,0,0,0,2,12,0,0,0,0,15025
2/1/2017,Kansas,3179,13,8082,5501,511,430,0,9,6,0,892,532,4,23,5,2,0,0,13,9,0,0,0,0,19211
2/1/2017,Kentucky,283492,0,14975,8636,253,1044,0,15,7,1,2545,2729,2,1,0,0,0,0,28,17,0,0,0,3,313748
2/1/2017,Louisiana,3184,0,12698,7601,846,668,0,3,5,1,1429,1224,2,0,0,0,0,0,12,7,2,1,1,0,27684
2/1/2017,Maine,696,0,3758,2544,227,169,0,1,1,0,112,182,0,11,19,0,0,0,9,2,0,0,0,0,7731
2/1/2017,Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2017,Maryland,3812,0,4925,5534,213,45,0,0,0,0,76,184,1,34,12,0,0,0,0,11,3,0,0,2,14852
2/1/2017,Massachusetts,8255,0,6280,2901,404,156,2,0,0,0,1,1,0,2,0,0,0,0,78,31,15,2,1,1,18130
2/1/2017,Michigan,21600,23,15564,9804,553,263,1,0,10,0,7,343,0,145,24,2,0,0,25,15,1,1,1,0,48382
2/1/2017,Minnesota,38315,0,12047,9641,791,375,0,0,1,0,300,510,4,8,10,0,0,0,23,23,2,0,1,0,62051
2/1/2017,Mississippi,1966,0,11285,6045,279,580,0,19,24,0,2063,1744,3,0,0,0,0,0,20,14,0,0,1,0,24043
2/1/2017,Missouri,1001,0,26726,16012,1393,1477,0,17,10,1,2002,1898,7,146,20,0,0,0,71,55,8,3,3,0,50850
2/1/2017,Montana,1911,0,2912,3429,177,309,7,1,4,0,541,1046,0,19,9,0,0,0,7,10,2,0,2,0,10386
2/1/2017,Nebraska,4867,19,171,1937,19,6,0,0,0,0,6,85,0,8,0,0,0,0,0,4,0,0,0,0,7122
2/1/2017,Nevada,2158,0,5644,2732,301,308,0,0,0,0,435,186,1,0,0,0,0,0,0,0,0,0,0,0,11765
2/1/2017,New Hampshire,2855,0,6092,3098,156,2,0,0,0,0,0,17,2,51,5,0,0,0,0,4,0,0,0,0,12282
2/1/2017,New Jersey,0,0,5904,3481,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601
2/1/2017,New Mexico,1230,0,7032,4632,400,509,0,6,6,0,661,810,3,45,0,0,0,0,12,12,2,0,4,0,15364
2/1/2017,New York,2794,1340,11465,14080,1128,179,0,0,0,2,20,19,2,11,18,0,2,4,486,304,30,11,12,3,31910
2/1/2017,North Carolina,29573,0,1410,13488,780,415,0,20,13,1,2910,2928,11,0,0,0,2,0,13,56,3,1,1,2,51627
2/1/2017,North Dakota,1764,0,1807,2213,83,77,4,0,2,1,65,158,1,0,0,0,0,0,6,10,1,0,1,0,6193
2/1/2017,Ohio,12784,58,36244,18068,2030,1583,0,7,3,3,2137,1217,7,28,3,1,0,0,51,23,6,1,2,1,74257
2/1/2017,Oklahoma,0,0,14051,9769,933,1211,0,11,21,1,2474,2300,6,0,0,0,0,0,29,30,2,0,2,0,30840
2/1/2017,Oregon,972,0,16425,11726,0,0,0,0,0,0,0,0,0,45,14,1,0,0,0,0,0,0,0,0,29183
2/1/2017,Pennsylvania,27792,0,54107,12734,37,0,235,0,0,0,0,0,0,553,125,2,0,0,0,0,0,0,0,0,95585
2/1/2017,Puerto Rico,0,0,1000,197,30,24,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1259
2/1/2017,Rhode Island,0,0,1278,731,94,209,0,0,0,0,9,5,0,4,0,2,0,0,9,8,0,2,3,0,2354
2/1/2017,South Carolina,17148,0,12510,6324,637,2679,2,44,22,0,1510,1000,4,54,4,0,0,0,14,15,0,0,1,1,41969
2/1/2017,South Dakota,1662,0,3569,3533,287,170,0,0,0,0,173,307,1,0,0,0,0,0,7,44,1,0,0,0,9754
2/1/2017,Tennessee,19252,0,31982,16425,1559,0,0,0,0,0,0,0,0,28,6,12,0,0,0,0,0,0,0,0,69264
2/1/2017,Texas,23960,0,56786,33238,3083,3523,0,41,36,3,10046,6523,55,34,6,0,0,0,71,50,12,1,1,1,137470
2/1/2017,Utah,14815,35,4371,4252,262,0,0,1,2,0,326,506,0,204,65,50,0,0,0,0,0,0,0,0,24889
2/1/2017,Vermont,0,0,1885,1538,104,59,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,3594
2/1/2017,Virgin Islands,72,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
2/1/2017,Virginia,838,0,28434,16587,1170,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,47038
2/1/2017,Washington,13432,105,18785,11860,2185,842,4,9,7,3,1655,1285,6,392,93,10,0,0,794,620,45,7,13,2,52154
2/1/2017,West Virginia,2274,0,8917,6203,281,668,25,14,16,1,1734,2265,3,5,2,1,0,0,24,15,0,1,0,0,22449
2/1/2017,Wisconsin,18733,0,18147,12247,858,57,0,0,1,3,178,385,8,44,15,2,0,0,0,42,0,0,0,0,50720
2/1/2017,Wyoming,330,19,1839,1646,123,113,8,1,4,0,200,260,2,0,0,0,0,0,4,5,0,0,0,0,4554
1/1/2017,Alabama,25093,0,6770,6572,301,278,0,10,12,0,1231,1248,6,0,0,0,0,0,15,6,0,0,0,0,41542
1/1/2017,Alaska,185,0,2028,1631,187,127,0,2,6,0,149,141,2,16,12,0,0,0,6,6,2,0,0,0,4500
1/1/2017,Arizona,8117,122,12108,7353,951,550,0,4,5,0,1372,635,8,114,12,0,0,0,8,5,2,0,0,0,31366
1/1/2017,Arkansas,2512,867,5174,5278,242,313,34,2,8,0,948,1367,5,0,0,0,0,0,5,6,0,0,1,0,16762
1/1/2017,California,62397,0,41516,22686,2898,0,0,0,0,0,480,381,7,0,0,0,0,0,0,0,0,0,0,0,130365
1/1/2017,Colorado,5619,0,17189,11864,1128,982,0,0,0,0,0,0,0,217,43,5,0,0,0,0,0,0,0,0,37047
1/1/2017,Connecticut,6706,0,6133,2115,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15073
1/1/2017,Delaware,736,0,1815,1466,81,57,0,0,2,0,34,18,1,0,0,0,0,0,53,32,4,0,0,0,4299
1/1/2017,District of Columbia,6,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
1/1/2017,Florida,21675,0,51599,21867,3129,1816,2,7,4,0,2978,1210,6,238,37,3,0,0,5,0,0,0,0,0,104576
1/1/2017,Georgia,20369,0,12519,7945,460,376,0,5,5,1,1660,1238,18,0,0,0,0,0,13,5,1,0,0,0,44615
1/1/2017,Guam,0,0,118,66,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
1/1/2017,Hawaii,864,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,866
1/1/2017,Idaho,4469,1,2617,3049,207,122,0,2,3,0,272,370,1,24,2,0,0,0,1,5,0,0,1,0,11146
